Name: target_10, Result: (y & x), Size: 3, OrigSize: 28, VarNum: 2, IsPoly: false, AlterOrig: 1, AlterDeob: 0, RuleNumber: 193, RuleCount: 0, LinearReduce: 0, SynthReduce: 25, RuleReduce: 3, Time: 23.000000
Name: target_863, Result: ((((((((((((((- 513) + (((y | x) & 36) ^ 38)) + ((((y | x) & 36) << 1) | 2)) + (((y | x) & 16) ^ (- 66))) + ((((y | x) & 16) << 1) | 128)) + (((y | x) << 1) | 232)) + ((y | x) << 1)) + (- ((((((((y | x) & 64) | 32) ^ ((y | x) | 116)) ^ ((y | x) & 36)) + (((y | x) << 1) & 8)) + (y | x)) + (y | x)))) + ((y | x) | (- (y | x)))) + ((y | x) & (- (y | x)))) + (((y | x) & 52) ^ (- 101))) + (((y | x) & 16) ^ (- 67))) + (((y | x) & 16) | 194)) + (((y | x) & 16) | 237)), Size: 142, OrigSize: 152, VarNum: 2, IsPoly: false, AlterOrig: 15, AlterDeob: 20, RuleNumber: 193, RuleCount: 3480, LinearReduce: 10, SynthReduce: 0, RuleReduce: 142, Time: 103.000000
Name: target_864, Result: ((((x | ((((((y + 63) | (- x)) << 1) | (- 66)) + (((((y + 63) | (- x)) & 33) ^ 32) + 1)) + (((((((((((((((((y & 15) ^ 15) | ((- y) | 32)) + ((- y) & 32)) + (- 65)) + (((- y) & 33) & (- x))) + ((y ^ 15) + 1)) + (((- y) & 33) ^ (- x))) + ((- y) & 33)) + ((y | (- 16)) ^ ((- y) | 32))) + (y | (- 16))) + ((y | (- 16)) & ((- y) | 32))) + (x | 70)) + (x & 70)) + ((- y) | 33)) + (y & 15)) + (- 69)))) + (x | ((((((- x) | (- y)) << 1) | (- 74)) - ((((- x) | (- y)) | (- 174)) ^ ((((- x) & (- 190)) | (- y)) | 153))) + ((((((((((((((((y | (x & 20)) | 33) + ((x & (- x)) & 16)) + ((((- y) | 16) & ((- x) & (- 174))) ^ (x & 21))) + (x & ((- x) & 16))) + ((y ^ (- 34)) + 1)) + ((- y) & (~ ((- x) | (- 174))))) + ((- x) | (- 174))) + ((y | 33) & (~ (x & 21)))) - ((((- x) | (- 174)) ^ (- y)) + ((y | 33) ^ (x & 21)))) + ((x | 20) & (~ (y | 33)))) + (y | 33)) + ((x | 21) | (y | 33))) - ((x | 21) ^ (y | 33))) + (- 33)) + ((- y) & 153))))) | (- (x ^ ((((((x | (- y)) << 1) | (- 130)) - ((x | (- y)) & 64)) + (- 7)) + ((((((((((((((((((- x) & 65) | (((- x) | 89) & ((- y) | (- 72)))) + (((- x) & 89) & ((- y) | (- 72)))) + ((x | (- 65)) & ((- y) | 33))) + ((- y) ^ 71)) + (x ^ 64)) + ((- y) ^ (- 34))) + 4) + (((- x) & 89) ^ ((- y) | 33))) + (((- y) | 33) | (~ ((- x) & 89)))) + (((- x) & 89) & ((- y) | 33))) + 15) + (((- x) | 89) | ((- y) | (- 72)))) + ((- y) & 71)) + (x & 64)) + (- 65)) + y))))) + (((x | (- y)) << 1) & (- (x ^ (- y))))), Size: 421, OrigSize: 421, VarNum: 2, IsPoly: false, AlterOrig: 38, AlterDeob: 39, RuleNumber: 193, RuleCount: 10496, LinearReduce: 0, SynthReduce: 0, RuleReduce: 421, Time: 63.000000
Name: target_865, Result: (((((((((((((((((((((- 201) + (((- 12) & ((y & x) << 1)) ^ 162)) + ((y & ((- 6) & x)) ^ (- 81))) + (((y & (50 & x)) | 1) ^ ((y & (72 & x)) | 34))) + (68 & ((y & x) << 1))) + (x & (y & 1))) + (((((x & y) << 1) ^ (- 4)) | ((x & y) ^ 1)) << 1)) + (- (((((x & y) << 1) ^ (- 4)) ^ ((x & y) ^ 1)) + (y & (136 & x))))) + (((y & (140 & x)) ^ (- 133)) | ((x & (y & 1)) ^ (- 107)))) + ((((y & 1) & x) ^ (- 107)) & (((140 & x) & y) ^ (- 133)))) + ((y & (106 & x)) ^ (- 35))) + ((y & (106 & x)) ^ 34)) + ((y & (106 & x)) ^ 35)) + ((y & (140 & x)) | ((y & (136 & x)) | 5))) + ((y & x) & ((((y & x) & 136) | 5) & 140))) + ((y & (140 & x)) ^ (- 201))) + ((y & (4 & x)) | 200)) + (- (y & (34 & x)))) + ((y & ((- 2) & x)) ^ 141)) + (((y & (4 & x)) | 200) ^ (y & (136 & x)))) + ((x & y) | (- 51))), Size: 235, OrigSize: 253, VarNum: 2, IsPoly: false, AlterOrig: 13, AlterDeob: 26, RuleNumber: 193, RuleCount: 85621, LinearReduce: 18, SynthReduce: 0, RuleReduce: 235, Time: 107.000000
Name: target_866, Result: (x ^ y), Size: 3, OrigSize: 3, VarNum: 2, IsPoly: true, AlterOrig: 0, AlterDeob: 0, RuleNumber: 193, RuleCount: 6, LinearReduce: 0, SynthReduce: 0, RuleReduce: 3, Time: 1.000000
Name: target_867, Result: ((((y | (((((((((((((((((((((((((y ^ (- 66)) | (x | 36)) ^ (((x & 36) ^ ((x & 4) | 59)) ^ 58)) - (((y ^ (- 66)) ^ (x | 36)) + (((y ^ (- 66)) & (~ (x | 36))) ^ ((- y) & 89)))) + 1) + ((((x & 36) ^ ((x & 4) | 59)) ^ 58) | (~ ((y ^ (- 66)) | (x | 36))))) + ((y ^ (- 66)) | (x | 36))) + (((y ^ (- 66)) | (x | 36)) & (((x & 36) ^ ((x & 4) | 59)) ^ 58))) + ((((y ^ (- 66)) & (~ (x | 36))) | ((- y) & 89)) & 26)) + (- 59)) + ((((y ^ (- 66)) & (~ (x | 36))) | ((- y) & 89)) | (- 59))) + (((((y ^ (- 66)) & (~ (x | 36))) | ((- y) & 89)) ^ 58) + 1)) + (y & (- 66))) + (- 1)) + ((y & (- 66)) | 1)) + (y & (- 66))) + 88) + (((y ^ (- 66)) & (~ (x | 36))) & (~ ((- y) & 89)))) + ((- y) & 89)) + ((- y) ^ 89)) + ((- y) | (- 90))) + (x & (- 37))) + 36) + ((x & 4) | 1)) - (y & (- 66)))) + (y | ((((y | (- 101)) & (((((x | (- y)) & 8) | (x & (- y))) | y) | 102)) + (- 1)) + ((((((((((((((((y | ((x | (- y)) & 8)) | 100) & (x & (- y))) & (- 4)) | ((((x | (- y)) ^ ((x & (- y)) & (- 3))) | ((y | 96) & ((x | (- y)) & 104))) ^ (- 105))) + (((((y | ((x | (- y)) & 8)) | 100) & (x & (- y))) & (- 4)) & ((((x | (- y)) ^ ((x & (- y)) & (- 3))) | ((y | 96) & ((x | (- y)) & 104))) ^ (- 105)))) + ((x ^ (- y)) & ((y | 96) & ((x | (- y)) & 104)))) + ((((x & (- y)) & (- 3)) | ((x | (- y)) ^ 104)) << 1)) + 3) + ((((y | ((x | (- y)) & 8)) | 100) & ((x & (- y)) | 2)) | 3)) + (((((y | ((x | (- y)) & 8)) | 100) & ((x & (- y)) | 2)) ^ (- 4)) + 1)) + (((x | (- y)) & 104) | (- 107))) + 4) + (((y | 96) & ((x | (- y)) & 104)) ^ ((x & (- y)) ^ (- 3)))) + (((x & (- y)) ^ (- 3)) | (~ ((y | 96) & ((x | (- y)) & 104))))) + (((y | 96) & ((x | (- y)) & 104)) & ((x & (- y)) ^ (- 3))))))) | (- (y ^ ((((- y) | (- 5)) + (y & 59)) + ((((((((((((((((((((((((((((x << 1) & 32) | 84) - (x & 16)) + (- 42)) + (x | (- 70))) + ((((- y) | (- 246)) & x) & (- 214))) - ((x & 144) | ((- y) & 4))) + (x ^ (- 145))) + 65) + ((y | 59) ^ (x | 144))) + ((x | 144) | (~ (y | 59)))) + (y | 59)) + 1) + ((y | 59) & (x | 144))) + (x | ((- y) | (- 33)))) + ((((- y) & 4) ^ 46) & (((- y) & 4) ^ 62))) + (((- y) & 4) | (- 63))) + ((((- y) & 4) ^ (- 210)) | (((- y) & 4) | (- 63)))) - ((((- y) & 4) ^ (- 210)) ^ (((- y) & 4) | (- 63)))) + (((- y) & 4) | (- 63))) + (((x & 144) | 106) | (((- y) & 4) | (- 63)))) - (((x & 144) | 106) ^ (((- y) & 4) | (- 63)))) + 215) + ((x | 144) ^ ((- y) & (- 37)))) + (((- y) & (- 37)) | (~ (x | 144)))) + ((x | 144) & ((- y) & (- 37)))) + 1))))) + (((y | ((((x << 1) | (- 248)) - (x | (- 124))) + ((((x << 1) & (- 256)) | 248) - ((x & 4) ^ ((x & (- 128)) | 124))))) + (y | ((((x << 1) | (- 8)) - ((x & (- 124)) ^ (x | (- 4)))) + ((((x | (- 124)) ^ (- 125)) + 1) + (x | (- 4)))))) & (- (y ^ (((((x << 1) & (- 256)) | 10) - (x & (- 256))) + (((((((((x & (- 256)) | 76) + (x | 123)) + ((x & (- 124)) ^ (- 47))) + ((x & (- 128)) ^ (- 86))) + (((x << 1) & (- 222)) ^ (- 36))) + ((x ^ 21) + 1)) + (- 67)) + ((x & (- 124)) | 5))))))), Size: 857, OrigSize: 857, VarNum: 2, IsPoly: false, AlterOrig: 48, AlterDeob: 75, RuleNumber: 193, RuleCount: 404196, LinearReduce: 0, SynthReduce: 0, RuleReduce: 857, Time: 63.000000
Name: target_868, Result: ((x | (- y)) + (((((((- y) & 16) ^ 17) | (((- y) & (- 155)) ^ 175)) + ((((- y) & 8) | 1) & (((- y) & (- 155)) ^ 175))) + ((((((((((((- y) & 33) + (- 15)) + ((((- y) & 136) | (- 143)) ^ (((- y) & 37) | 16))) + (((- y) & 33) | 16)) + (((- y) & 130) ^ 132)) + ((((y * 62) & 48) ^ (- 34)) | 101)) + ((((y * 62) & 48) ^ (- 34)) & 100)) + 81) + (((- y) & 136) | (- 173))) + (- 157)) + (((- y) & 37) | 16))) & x)), Size: 115, OrigSize: 287, VarNum: 2, IsPoly: false, AlterOrig: 17, AlterDeob: 12, RuleNumber: 193, RuleCount: 2312, LinearReduce: 0, SynthReduce: 162, RuleReduce: 125, Time: 108.000000
Name: target_869, Result: (((((x | ((((260 & (y << 1)) ^ 262) + ((y | (- 131)) + 1)) + ((((((((((((260 & (y << 1)) | 170) - (131 & y)) + (- 84)) + ((130 & (y << 1)) ^ (- 12))) + (((- 167) & y) ^ 133)) + ((2 & (y << 1)) | (- 172))) + ((130 & (y << 1)) ^ (- 130))) + ((- x) ^ x)) + (((- y) ^ y) | (- 74))) + (((131 & y) | (- y)) << 1)) - (((x ^ (- x)) + ((y | (- 37)) ^ (- y))) + ((131 & y) ^ (- y)))))) + (x | (((((- 98) & (- y)) ^ 136) + ((272 & ((- y) << 1)) | 2)) + ((((((((24 & y) | (- y)) | (- 121)) + (((y & 24) | (- y)) & (((28 & (- y)) & y) | 1))) + (((((34 & y) ^ 125) | (- y)) << 1) | (- 256))) + ((((((- 94) & y) | ((- 128) & (- y))) ^ (((69 & y) | (- y)) | (- 104))) ^ (- 126)) + 1)) + ((y & ((- y) & (- 63))) | 28)) + ((y << 1) | (- 66)))))) ^ (- (x ^ (- y)))) + ((- (x ^ (- y))) & ((x | (- y)) << 1))) + ((- (x ^ (((((y * 126) | (- 66)) - ((- y) & 32)) + 236) + ((((y * 126) | (- 66)) ^ (((- y) & 32) | 136)) + ((- y) ^ 32))))) & ((x | (- y)) << 1))), Size: 271, OrigSize: 275, VarNum: 2, IsPoly: false, AlterOrig: 22, AlterDeob: 29, RuleNumber: 193, RuleCount: 9061, LinearReduce: 0, SynthReduce: 0, RuleReduce: 275, Time: 67.000000
Name: target_87, Result: ((((10 + (((x | y) & (- 10)) | 1)) + ((x | y) | (- 10))) + (((((x | y) << 1) | 2) | ((x | y) ^ (- 2))) << 1)) + (~ (((((x | y) << 1) | 2) ^ ((x | y) ^ (- 2))) + (y | x)))), Size: 54, OrigSize: 57, VarNum: 2, IsPoly: false, AlterOrig: 3, AlterDeob: 7, RuleNumber: 193, RuleCount: 427, LinearReduce: 3, SynthReduce: 0, RuleReduce: 54, Time: 103.000000
Name: target_870, Result: (x ^ y), Size: 3, OrigSize: 3, VarNum: 2, IsPoly: true, AlterOrig: 0, AlterDeob: 0, RuleNumber: 193, RuleCount: 6, LinearReduce: 0, SynthReduce: 0, RuleReduce: 3, Time: 0.000000
Name: target_871, Result: (x | y), Size: 3, OrigSize: 11, VarNum: 2, IsPoly: true, AlterOrig: 1, AlterDeob: 0, RuleNumber: 193, RuleCount: 10, LinearReduce: 8, SynthReduce: 0, RuleReduce: 3, Time: 101.000000
Name: target_872, Result: (((((((((((((((((((140 + (((~ (y & x)) << 1) | 6)) + ((x & ((- 2) & y)) ^ 3)) + ((y & x) | (- 103))) + (x & ((- 103) & y))) + ((y & x) ^ 1)) + (- ((x & ((- 2) & y)) | (x & (y & 1))))) + ((x & (y & 1)) ^ 27)) + ((((~ 0) + (- (y & (x & 1)))) ^ (y & (x & 1))) ^ (x & ((- 60) & y)))) + ((x & ((- 60) & y)) | (~ (((~ 0) + (- (y & (x & 1)))) ^ (y & (x & 1)))))) + (((~ 0) + (- (y & (x & 1)))) ^ (y & (x & 1)))) + ((((- 60) & y) & x) & ((~ 0) + (- ((x & 1) & y))))) + ((x & (59 & y)) ^ (- 26))) + ((y & x) | (- 35))) + (x & (34 & y))) + (x & (y & 1))) + ((x & y) | (- 2))) + ((y & (x & 1)) | (~ ((~ 0) + (- (y & (x & 1))))))) + (~ 0)) + (- (y & (x & 1)))), Size: 203, OrigSize: 221, VarNum: 2, IsPoly: false, AlterOrig: 14, AlterDeob: 37, RuleNumber: 193, RuleCount: 39763, LinearReduce: 6, SynthReduce: 0, RuleReduce: 215, Time: 107.000000
Name: target_873, Result: (((((y | (((((y & 1) | (((x & 127) ^ (- 93)) | ((x ^ 2) & ((x & 18) ^ 16)))) << 1) - ((y & 1) ^ (((x & 127) ^ (- 93)) | ((x ^ 2) & ((x & 18) ^ 16))))) + (((((((((((((x ^ 34) | ((x & 18) ^ 16)) << 1) | 2) - ((((x ^ 34) | ((x & 18) ^ 16)) | 1) ^ ((x ^ 2) & ((x & 18) ^ 16)))) + ((y & (- y)) | 1)) | (x & 1)) + ((((x & 127) ^ 2147483599) | ((x & 18) ^ 16)) << 1)) + ((x & 109) ^ 32)) + (((x << 1) & 252) ^ 186)) + (y | (- y))) + ((x << 1) | (- 188))) + 77))) + (y | (((((~ x) << 1) | 202) + (x + 1)) + (((((((((((y & 64) | (- y)) + (((y & 2147483459) ^ 88) | (y & 64))) << 1) - (((y & 64) ^ (- y)) + (y & (- 253)))) + (- 88)) + ((y << 1) | (- 378))) - (y & 188)) + 190) + ((x << 1) | 202)) + (- 101))))) ^ (- (y ^ x))) + (((y | (((((x << 1) & (- 14)) ^ (- 16)) + (((x & (- 7)) ^ 7) + 1)) + (((((((x & (- 8)) ^ ((x & (- 7)) ^ (- 8))) ^ (- 7)) + ((x | (- 7)) ^ ((x & (- 7)) ^ (- 8)))) + ((x << 1) | 14)) + (x & 1)) + ((x & (- 7)) ^ (- 8))))) + (y | ((((x & 1) ^ (x | 101)) + ((x & 1) << 1)) + ((((x & 1) | ((x & 101) ^ 2147483547)) << 1) - (x | (- 101)))))) & (- (y ^ x)))) + (((y | (((x | 7) + ((x & 7) ^ 6)) + (((((x << 1) & (- 4)) ^ (- 13)) + (((x << 1) & (- 4)) ^ 14)) + ((x << 1) | (- 14))))) + (y | (((x | (- 2)) + 3) + ((((((((x << 1) | (- 4)) - (x & 1)) + 4) + (((~ x) << 1) | 14)) + (x ^ 1)) + (((x ^ 7) | (x & 1)) << 1)) + ((x << 1) | (- 14)))))) & (- (y ^ ((((x << 1) | (- 4)) - (((x & 88) | 130) ^ (x | (- 2)))) + ((((((x | (- 93)) ^ ((x ^ 93) + 1)) + (((((x & 4) | (((x << 1) & 2) | (- 320))) | 40) - (x & 1)) + 160)) + (- 9)) + ((x | (- 93)) & ((x ^ 93) + 1))) + ((x | (- 93)) & ((x ^ 93) + 1)))))))), Size: 480, OrigSize: 480, VarNum: 2, IsPoly: false, AlterOrig: 34, AlterDeob: 43, RuleNumber: 193, RuleCount: 8848, LinearReduce: 0, SynthReduce: 0, RuleReduce: 480, Time: 69.000000
Name: target_874, Result: (((y ^ (x + (((- y) ^ y) - (y ^ (- y))))) + ((((x ^ (- 8)) + (((x << 1) & 2) ^ 2)) + (((((x & 74) ^ 2147483574) | ((x & 2147483572) ^ 2147483569)) << 1) + ((x << 1) | 152))) & y)) + ((((((x << 1) & 370) ^ 44) + (((x & 187) ^ (- 17)) + 1)) + ((((((((((((((((((~ x) << 1) | (- 83)) + (((x << 1) & 292) ^ (- 46))) + 44) + (((x << 1) & 66) ^ (- 4))) + (((x << 1) & 80) | 303)) + (((x << 1) & 64) | (- 74))) + (- 111)) + ((x << 1) | (- 114))) + (- 47)) + ((((x << 1) & 368) << 1) ^ (- 514))) + (((x << 1) & 368) ^ 257)) + ((x << 1) | (- 264))) - (((x & 48) | 64) ^ (x | (- 132)))) + 91) + (((x & 8) | ((x ^ 187) + 1)) | 68)) + (((x & 8) | 68) & ((x ^ 187) + 1)))) & y)), Size: 188, OrigSize: 190, VarNum: 2, IsPoly: false, AlterOrig: 16, AlterDeob: 19, RuleNumber: 193, RuleCount: 5047, LinearReduce: 0, SynthReduce: 0, RuleReduce: 190, Time: 65.000000
Name: target_875, Result: (((x | (((((x & (- x)) & (- 183)) ^ ((x | (- x)) | (- 19))) + (((x & (- x)) & (- 183)) << 1)) + ((((((((((x & (- x)) | ((x | (- x)) & 128)) | (- 145)) + (((x & (- x)) | (- 147)) & (((x | (- x)) & (- 119)) | 102))) + ((x | (- x)) & 100)) + ((((x & (- x)) & (- 183)) | (((x & (- x)) & 2147483501) ^ 2147483609)) << 1)) + 40) + ((y | (y + (- 1))) - (((x & (- x)) & 36) + (y << 1)))) + ((y & (y + (- 1))) - y)) + 103))) + (x | (- y))) - ((x | (- y)) ^ (x & (((((- y) | (- 7)) & (((- y) & 80) | (- 83))) + (- 1)) + ((((- y) & (- 119)) | (((- y) & 34) | 88)) + (((- y) & (- 119)) & (((((y * 6) & 4) | 240) - ((((- y) & 32) | 72) ^ (((- y) & 2) | 120))) + (- 104)))))))), Size: 190, OrigSize: 190, VarNum: 2, IsPoly: false, AlterOrig: 6, AlterDeob: 15, RuleNumber: 193, RuleCount: 6468, LinearReduce: 0, SynthReduce: 0, RuleReduce: 190, Time: 64.000000
Name: target_876, Result: (x ^ y), Size: 3, OrigSize: 19, VarNum: 2, IsPoly: false, AlterOrig: 5, AlterDeob: 0, RuleNumber: 193, RuleCount: 9, LinearReduce: 0, SynthReduce: 0, RuleReduce: 19, Time: 1.000000
Name: target_877, Result: (((((((- 132) + ((- (x & (y & 1))) | 127)) + (((((x & y) | 1) << 1) + 2) | 2)) + (- ((x & y) | 1))) + (127 & (- ((y & 1) & x)))) + (x & (y & 1))) + (x & (y & 1))), Size: 51, OrigSize: 55, VarNum: 2, IsPoly: false, AlterOrig: 5, AlterDeob: 8, RuleNumber: 193, RuleCount: 692, LinearReduce: 4, SynthReduce: 0, RuleReduce: 51, Time: 103.000000
Name: target_878, Result: (((((((((((((((((((- 15) + ((176 & ((y & x) << 1)) ^ 178)) + ((x & y) | (- 89))) + ((y & ((- 2) & x)) ^ (- 2))) + (((x & y) << 1) | (- 42))) + ((y & (60 & x)) ^ 23)) + ((64 & ((y & x) << 1)) | (- 102))) + (- (y & (32 & x)))) + ((x & y) | (- 2))) + (- (x & (y & 1)))) + ((((x & y) << 1) | (- 122)) | (- (((x & y) | (- 61)) ^ (x & (y & 1)))))) + ((- (((y & x) | (- 61)) ^ ((y & 1) & x))) & (((y & x) << 1) | (- 122)))) + ((x & y) ^ 61)) + (x & (y & 1))) + (y & (64 & x))) + ((y & ((- 2) & x)) ^ (- 89))) + ((x & y) | 89)) + ((x & y) | (- 13))) + ((y & ((- 110) & x)) | 64)), Size: 174, OrigSize: 187, VarNum: 2, IsPoly: false, AlterOrig: 16, AlterDeob: 30, RuleNumber: 193, RuleCount: 7922, LinearReduce: 13, SynthReduce: 0, RuleReduce: 174, Time: 107.000000
Name: target_879, Result: (x | y), Size: 3, OrigSize: 16, VarNum: 2, IsPoly: true, AlterOrig: 2, AlterDeob: 0, RuleNumber: 193, RuleCount: 10, LinearReduce: 13, SynthReduce: 0, RuleReduce: 3, Time: 102.000000
Name: target_88, Result: (((y << 1) | (x << 1)) + (- ((y | x) ^ (y & (((((x << 1) & 512) | 132) + (((x & 258) ^ (- 67)) + 1)) + (((((((((((((((((x ^ ((x & 132) | (- 135))) ^ 349) + (((x ^ ((x & 132) | (- 135))) & 50) ^ 34)) + ((x & 50) ^ 18)) + (((x ^ ((x & 132) | (- 135))) & (- 23)) ^ (- 384))) + ((x & (- 151)) ^ 489)) + (((x ^ ((x & 132) | (- 135))) & 258) ^ 256)) + ((x & (- 256)) | 254)) + ((x & 129) | (- 210))) + (- 116)) + ((((x << 1) & 8) | ((- 64) + (- (x & 4)))) << 1)) + (- ((((x << 1) & 8) | 128) ^ ((- 64) + (- (x & 4)))))) + 23) + ((((x & 2147483646) ^ ((x & 132) | 2147483512)) << 1) ^ 246)) + (- 107)) + (((((x ^ 132) | ((x & 132) | 2147483513)) << 1) | (x & (- 255))) << 1)) + (- ((((x ^ 132) | ((x & 132) | 2147483513)) << 1) ^ (x & (- 255)))))))))), Size: 202, OrigSize: 293, VarNum: 2, IsPoly: false, AlterOrig: 25, AlterDeob: 26, RuleNumber: 193, RuleCount: 172, LinearReduce: 0, SynthReduce: 91, RuleReduce: 202, Time: 96.000000
Name: target_880, Result: ((((((((x | y) | (- 25)) + (((x | y) & (- 190)) | 161)) + (((x | y) & (- 50)) | 1)) - (x | y)) + ((x | y) | (- 166))) + ((x | y) | (- 50))) + 79), Size: 44, OrigSize: 44, VarNum: 2, IsPoly: true, AlterOrig: 4, AlterDeob: 9, RuleNumber: 193, RuleCount: 514, LinearReduce: 0, SynthReduce: 0, RuleReduce: 44, Time: 106.000000
Name: target_881, Result: ((((x | (((((((- y) & y) ^ 2147483629) | (((1 & x) | ((- x) & ((x & 12) ^ 68))) ^ 1)) << 1) + (((((- y) & y) ^ ((1 & x) | ((- x) & ((x & 12) ^ 68)))) ^ 19) + 1)) + (((((((((((((((- 112) & x) | (((12 & x) ^ 68) | (- x))) << 1) - (((- 112) & x) ^ (((12 & x) ^ 68) | (- x)))) + (((- 2) & x) ^ (- 37))) + ((((- y) & y) << 1) | 36)) + 1) + (((- y) & y) ^ (- y))) + ((x << 1) | (- 144))) + (y | (- y))) + 26) + ((- y) & y)) + ((12 & x) ^ 68)) + ((- 112) & x)))) ^ (((((- x) ^ x) - (x ^ (- x))) + (((((((((((((((((y & 1) | (- y)) ^ (((y & 1) ^ 1) & (- y))) ^ 34) + ((((y & 1) ^ 1) & (- y)) << 1)) + (((y & 1) ^ 1) | (- y))) + ((((y & 1) | (- y)) & 1) ^ 1)) + (((y << 1) & (- 4)) ^ (- 258))) + ((y & (- 2)) ^ 129)) + (((y << 1) + (- 2)) & (- 224))) + (((((- y) & 1) & y) << 1) | (- 144))) - (((- y) & 1) & y)) + 72) + ((((y & 1) | (- y)) << 1) | 152)) + (((y << 1) & (- 262)) ^ 262)) + ((y << 1) | (- 8))) + (- 17))) & x)) + ((- y) & x)) + ((((((y * 254) | (- 144)) - ((- y) & 71)) + (- 40)) + ((((- y) ^ 71) + 1) + ((((y * 254) | (- 144)) & (256 - ((- y) & 71))) + (((y * 254) | (- 144)) | (256 - ((- y) & 71)))))) & x)), Size: 330, OrigSize: 348, VarNum: 2, IsPoly: false, AlterOrig: 40, AlterDeob: 36, RuleNumber: 193, RuleCount: 3788, LinearReduce: 0, SynthReduce: 0, RuleReduce: 348, Time: 65.000000
Name: target_882, Result: ((((((((x | y) << 1) | 147) - (x | y)) + (- 264)) + (((x | y) << 1) | 147)) + (((x | y) << 1) ^ (- 147))) + 117), Size: 33, OrigSize: 33, VarNum: 2, IsPoly: false, AlterOrig: 2, AlterDeob: 2, RuleNumber: 193, RuleCount: 100, LinearReduce: 0, SynthReduce: 0, RuleReduce: 33, Time: 62.000000
Name: target_883, Result: ((((- 2) + (((y & x) << 1) | 2)) + (((((y & x) ^ (- 2)) + 1) | 1) << 1)) + (- ((((y & x) ^ (- 2)) + 1) ^ 1))), Size: 35, OrigSize: 36, VarNum: 2, IsPoly: false, AlterOrig: 1, AlterDeob: 4, RuleNumber: 193, RuleCount: 198, LinearReduce: 1, SynthReduce: 0, RuleReduce: 35, Time: 65.000000
Name: target_884, Result: ((((((((((((((((((67 + ((- 1) * (x | y))) + (((x | y) << 1) | (- 138))) + (- ((x | y) | (- 69)))) + ((((x | y) << 1) & 128) | 116)) + (- ((x | y) & 64))) + ((((x | y) << 1) & 8) | 2)) + (~ ((x | y) & 4))) + (((x | y) << 1) | (- 258))) + (- (((x | y) | (- 129)) + (x | y)))) + ((((x | y) << 1) | (- 370)) | (- (((x | y) | (- 186)) ^ (((x | y) & 56) | 71))))) + ((((x | y) << 1) | (- 370)) & (- (((x | y) | (- 186)) ^ (((x | y) & 56) | 71))))) + ((x | y) ^ 184)) + ((x | y) ^ (- 59))) + ((x | y) | 126)) + (((x | y) & (- 59)) ^ 100)) + ((x | y) | (- 69))) + ((x | y) & (- 154))) + ((x | y) | (- 153))), Size: 179, OrigSize: 185, VarNum: 2, IsPoly: false, AlterOrig: 15, AlterDeob: 30, RuleNumber: 193, RuleCount: 4922, LinearReduce: 6, SynthReduce: 0, RuleReduce: 179, Time: 111.000000
Name: target_885, Result: (((((y | (((((((y & (- 124)) ^ (- 16)) | ((y & 64) | 9)) | (- y)) << 1) - ((((y & (- 124)) ^ (- 16)) | ((y & 64) | 9)) ^ (- y))) + ((((((((y & 64) | 9) + (((y & 57) ^ 32) | (x ^ 53))) + (((y & 57) ^ 32) & (x ^ 53))) - (y & 2)) + ((x << 1) | (- 108))) + ((y << 1) | 186)) + (- 165)))) + (y | (((((y << 1) & (- 4)) ^ 130) + ((y ^ (- 65)) + 1)) + ((((((((((y << 1) & 4) ^ 150) + ((y & 11) ^ (- 68))) + ((y << 1) | (- 150))) - y) + (- 9)) + x) + ((y & 11) ^ 10)) + 1)))) | (- (y ^ (((x | (- 73)) + (x & 1)) + (x | 73))))) + ((2 * (x | y)) | (- (y ^ (((((x << 1) & 144) | 2) - (x & 73)) + ((((((x << 1) & (- 152)) | 4) + ((x & (- 74)) ^ (- 3))) + ((x << 1) | (- 4))) + 1)))))) - (((y | ((((x & 1) | ((x & 73) ^ ((x & (- 74)) | 1))) + (x & 1)) + (- 1))) + (y | (((((((x & 73) ^ (- 73)) & (x | 73)) | (x & 1)) << 1) - ((((x & 73) ^ (- 73)) & (x | 73)) ^ (x & 1))) + ((x & 1) + (- 1))))) ^ (- (y ^ ((((x & 1) ^ (- 3)) + ((((((((((((((x ^ 133) & ((x & 165) ^ 129)) << 1) ^ 186) + ((((x & 165) ^ 141) & ((x & 165) ^ 201)) ^ (- 22))) + (- 7)) + (((x & 165) ^ 135) | ((x & 165) ^ 217))) - (((((x & 165) ^ 141) & ((x & 165) ^ 217)) & 13) ^ ((x & 1) ^ 9))) + 105) + ((x << 1) | (- 268))) + (- 77)) + ((x << 1) | (- 259))) + ((x ^ 165) + 1)) + (((((x & 165) ^ 141) & ((x & 165) ^ 217)) & 13) | ((x & 1) ^ 9)))) + (- 172)))))), Size: 388, OrigSize: 390, VarNum: 2, IsPoly: false, AlterOrig: 23, AlterDeob: 32, RuleNumber: 193, RuleCount: 20480, LinearReduce: 2, SynthReduce: 0, RuleReduce: 388, Time: 72.000000
