Name: target_10, Result: ((((((((((((- 11) * y) * (x & (~ y))) + (y * x)) - ((10 * y) * (~ (x | y)))) - ((10 * y) * (~ (x | (~ y))))) + ((11 * x) * (x & (~ y)))) - (x * x)) + ((10 * x) * (~ (x | y)))) + ((10 * x) * (~ (x | (~ y))))) + ((11 * y) * (~ (x & y)))) - ((11 * x) * (~ (x & y)))), Size: 82, OrigSize: 82, VarNum: 2, IsPoly: true, AlterOrig: 8, AlterDeob: 8, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 82, Time: 62.000000
Name: target_558, Result: (((((((((- 8) * (y ^ (~ ((~ x) & (y ^ z))))) * (x & y)) + ((25 * (y ^ (~ ((~ x) & (y ^ z))))) * (x & (~ y)))) - ((22 * (y ^ (~ ((~ x) & (y ^ z))))) * (x ^ y))) - ((2 * (y ^ (~ ((~ x) & (y ^ z))))) * (x | y))) + ((13 * (y ^ (~ ((~ x) & (y ^ z))))) * (~ (x | (~ y))))) + ((11 * (y ^ (~ ((~ x) & (y ^ z))))) * y)) + ((y ^ (~ ((~ x) & (y ^ z)))) * (~ x))), Size: 110, OrigSize: 110, VarNum: 3, IsPoly: true, AlterOrig: 5, AlterDeob: 6, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 110, Time: 66.000000
Name: target_559, Result: (((((((8 * (x & (~ y))) * (x & y)) + ((15 * (x & (~ y))) * (x & (~ y)))) - ((7 * (x & (~ y))) * (- 1))) + ((15 * (x & (~ y))) * (~ (x | y)))) + ((8 * (x & (~ y))) * (~ (x | (~ y))))) - ((7 * (x & (~ y))) * (~ y))), Size: 67, OrigSize: 70, VarNum: 2, IsPoly: true, AlterOrig: 6, AlterDeob: 5, RuleNumber: 26, RuleCount: 0, LinearReduce: 3, SynthReduce: 0, RuleReduce: 67, Time: 64.000000
Name: target_56, Result: ((((((((((- 24) * (~ (x | (~ y)))) * (x & y)) - ((24 * (~ (x | (~ y)))) * (x & (~ y)))) + ((4 * (~ (x | (~ y)))) * (x | (~ y)))) - ((46 * (~ (x | (~ y)))) * (~ (x | y)))) + ((2 * (~ (x | (~ y)))) * (~ (x | (~ y))))) + ((22 * (~ (x | (~ y)))) * (~ y))) - ((- (~ (x | (~ y)))) << 2)) + ((22 * (~ (x | (~ y)))) * (~ (x ^ y)))), Size: 98, OrigSize: 103, VarNum: 2, IsPoly: true, AlterOrig: 8, AlterDeob: 9, RuleNumber: 26, RuleCount: 0, LinearReduce: 3, SynthReduce: 0, RuleReduce: 100, Time: 66.000000
Name: target_560, Result: (((((((((((((2 * (y ^ (~ (x & (~ z))))) * (x & y)) + ((2 * (y ^ (~ (x & (~ z))))) * (x & (~ y)))) + ((77 * (y ^ (x & ((~ y) | z)))) * (x & y))) + ((33 * (y ^ (x & ((~ y) | z)))) * (x & (~ y)))) - ((44 * (y ^ (x & ((~ y) | z)))) * (x | y))) - ((44 * (y ^ (x & ((~ y) | z)))) * (~ (x & (~ y))))) + ((22 * (y ^ (x & ((~ y) | z)))) * (~ (x | y)))) + ((66 * (y ^ (x & ((~ y) | z)))) * (~ (x | (~ y))))) - ((2 * (y ^ (~ (x & (~ z))))) * x)) + ((- (y ^ (~ (x & (~ z))))) << 1)) - ((11 * (y ^ (x & ((~ y) | z)))) * x)) + ((11 * (y ^ (x & ((~ y) | z)))) * (- 1))), Size: 174, OrigSize: 182, VarNum: 3, IsPoly: true, AlterOrig: 10, AlterDeob: 9, RuleNumber: 26, RuleCount: 0, LinearReduce: 6, SynthReduce: 0, RuleReduce: 176, Time: 61.000000
Name: target_561, Result: (((((((((((((((2 * ((~ (z | x)) | (y ^ (z & x)))) * (x & y)) + ((2 * ((~ (z | x)) | (y ^ (z & x)))) * (x & (~ y)))) + (((~ (z | x)) | (y ^ (z & x))) * (~ (x | y)))) - (((~ (z | x)) | (y ^ (z & x))) * (~ (x | (~ y))))) - ((16 * (x & ((~ y) & z))) * (x & y))) - ((16 * (x & ((~ y) & z))) * (x & (~ y)))) - ((20 * (x & ((~ y) & z))) * (x | y))) + ((28 * (x & ((~ y) & z))) * (- 1))) - ((34 * (x & ((~ y) & z))) * (~ (x | y)))) - ((10 * (x & ((~ y) & z))) * (~ (x | (~ y))))) - ((2 * ((~ (z | x)) | (y ^ (z & x)))) * (x | (~ y)))) - (((~ (z | x)) | (y ^ (z & x))) * x)) + ((4 * (x & ((~ y) & z))) * (x | (~ y)))) + ((2 * (x & ((~ y) & z))) * x)), Size: 204, OrigSize: 219, VarNum: 3, IsPoly: true, AlterOrig: 10, AlterDeob: 9, RuleNumber: 26, RuleCount: 1, LinearReduce: 9, SynthReduce: 6, RuleReduce: 204, Time: 66.000000
Name: target_562, Result: ((((((((((- 49) * ((x | y) & (y ^ z))) * (x & y)) + ((49 * ((x | y) & (y ^ z))) * (~ (x ^ y)))) - ((56 * ((x | y) & (y ^ z))) * (~ (x | y)))) + ((7 * (~ ((~ x) & ((~ y) & z)))) * (x & y))) - ((7 * (~ ((~ x) & ((~ y) & z)))) * (~ (x ^ y)))) + ((8 * (~ ((~ x) & ((~ y) & z)))) * (~ (x | y)))) - ((7 * ((x | y) & (y ^ z))) * (x | y))) + ((~ ((~ x) & ((~ y) & z))) * (x | y))), Size: 118, OrigSize: 118, VarNum: 3, IsPoly: true, AlterOrig: 7, AlterDeob: 8, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 118, Time: 66.000000
Name: target_563, Result: ((((((((((((((((- 64) * (~ ((~ x) | ((~ y) | z)))) * (x & y)) + ((16 * (~ ((~ x) | ((~ y) | z)))) * (x & (~ y)))) + ((32 * (~ ((~ x) | ((~ y) | z)))) * (~ (x | y)))) + ((32 * (~ ((~ x) | ((~ y) | z)))) * (~ (x | (~ y))))) - ((16 * (~ ((~ x) | ((~ y) | z)))) * (~ x))) - ((48 * (x & (y & z))) * (x & y))) + ((12 * (x & (y & z))) * (x & (~ y)))) + ((24 * (x & (y & z))) * (~ (x | y)))) + ((24 * (x & (y & z))) * (~ (x | (~ y))))) - ((12 * (x & (y & z))) * (~ x))) + ((80 * (~ ((~ x) | ((~ y) | z)))) * (x | (~ y)))) - ((80 * (~ ((~ x) | ((~ y) | z)))) * (~ y))) + ((60 * (x & (y & z))) * (x | (~ y)))) - ((60 * (x & (y & z))) * (~ y))), Size: 195, OrigSize: 195, VarNum: 3, IsPoly: true, AlterOrig: 14, AlterDeob: 15, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 195, Time: 66.000000
Name: target_564, Result: (((((((((126 * ((~ x) & ((~ y) & z))) * (x & y)) + ((42 * ((~ x) & ((~ y) & z))) * (x & (~ y)))) + ((42 * ((~ x) & ((~ y) & z))) * (x ^ y))) - ((70 * ((~ x) & ((~ y) & z))) * (x | y))) + ((63 * ((~ x) & ((~ y) & z))) * (~ (x | y)))) + ((91 * ((~ x) & ((~ y) & z))) * (~ (x | (~ y))))) - ((7 * ((~ x) & ((~ y) & z))) * (~ (x & y)))) - ((49 * ((~ x) & ((~ y) & z))) * (~ (x & (~ y))))), Size: 118, OrigSize: 118, VarNum: 3, IsPoly: true, AlterOrig: 8, AlterDeob: 8, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 118, Time: 66.000000
Name: target_565, Result: ((((((((((((((((((- 5) * (~ (x | z))) * (x & (~ y))) - ((2 * (~ (x | z))) * y)) - ((5 * (~ (x | z))) * (~ (x | y)))) - ((4 * (~ (x | z))) * (~ (x | (~ y))))) + ((~ (x | z)) * (~ x))) - ((55 * (y ^ (~ ((~ x) | (y ^ z))))) * (x & (~ y)))) - ((22 * (y ^ (~ ((~ x) | (y ^ z))))) * y)) - ((55 * (y ^ (~ ((~ x) | (y ^ z))))) * (~ (x | y)))) - ((44 * (y ^ (~ ((~ x) | (y ^ z))))) * (~ (x | (~ y))))) + ((11 * (y ^ (~ ((~ x) | (y ^ z))))) * (~ x))) - ((2 * (~ (x | z))) * (x & y))) + ((~ (x | z)) * (x ^ y))) + ((3 * (~ (x | z))) * (- 1))) - ((22 * (y ^ (~ ((~ x) | (y ^ z))))) * (x & y))) + ((11 * (y ^ (~ ((~ x) | (y ^ z))))) * (x ^ y))) + ((33 * (y ^ (~ ((~ x) | (y ^ z))))) * (- 1))), Size: 212, OrigSize: 218, VarNum: 3, IsPoly: true, AlterOrig: 12, AlterDeob: 11, RuleNumber: 26, RuleCount: 0, LinearReduce: 6, SynthReduce: 0, RuleReduce: 212, Time: 63.000000
Name: target_566, Result: (((((((7 * (~ (x | (y ^ z)))) * (~ (x & y))) - ((7 * (~ (x | (y ^ z)))) * (~ (x | y)))) - ((7 * ((x ^ y) & (x ^ z))) * (~ (x & y)))) + ((7 * ((x ^ y) & (x ^ z))) * (~ (x | y)))) + ((7 * (~ (x | (y ^ z)))) * (~ (x ^ y)))) - ((7 * ((x ^ y) & (x ^ z))) * (~ (x ^ y)))), Size: 86, OrigSize: 86, VarNum: 3, IsPoly: true, AlterOrig: 6, AlterDeob: 6, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 86, Time: 64.000000
Name: target_567, Result: ((((((((- 22) * (z ^ (~ (x | y)))) * (x & y)) - ((66 * (z ^ (~ (x | y)))) * (x & (~ y)))) - ((77 * (z ^ (~ (x | y)))) * (~ (x | y)))) - ((22 * (z ^ (~ (x | y)))) * (~ x))) + ((33 * (z ^ (~ (x | y)))) * (~ (x & (~ y))))) + ((77 * (z ^ (~ (x | y)))) * (~ y))), Size: 80, OrigSize: 80, VarNum: 3, IsPoly: true, AlterOrig: 6, AlterDeob: 7, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 80, Time: 65.000000
Name: target_568, Result: (((((((((60 * ((~ x) & (y & z))) * (x & y)) + ((36 * ((~ x) & (y & z))) * (x & (~ y)))) - ((48 * ((~ x) & (y & z))) * x)) - ((36 * ((~ x) & (y & z))) * (~ (x | (~ y))))) + ((12 * ((~ x) & (y & z))) * (~ y))) + ((12 * ((~ x) & (y & z))) * (x ^ y))) - ((36 * ((~ x) & (y & z))) * (~ (x | y)))) + ((36 * ((~ x) & (y & z))) * (~ x))), Size: 103, OrigSize: 103, VarNum: 3, IsPoly: true, AlterOrig: 7, AlterDeob: 7, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 103, Time: 65.000000
Name: target_569, Result: ((((((((8 * (y | (x & (~ z)))) * (x & (~ y))) - ((8 * (y | (x & (~ z)))) * (x ^ y))) + ((5 * (y | (x & (~ z)))) * (~ (x | (~ y))))) + ((y | (x & (~ z))) * (x & y))) + ((y | (x & (~ z))) * (~ (x & y)))) - ((3 * (y | (x & (~ z)))) * (~ (x | y)))) + ((3 * (y | (x & (~ z)))) * (~ x))), Size: 90, OrigSize: 90, VarNum: 3, IsPoly: true, AlterOrig: 5, AlterDeob: 5, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 90, Time: 65.000000
Name: target_57, Result: (((((((((((((((- 6) * (x | y)) * (~ (x | y))) - ((9 * (x | y)) * (~ (x | (~ y))))) + ((8 * (x | y)) * (~ x))) - ((12 * (x | (~ y))) * (- 1))) + ((24 * (x | (~ y))) * (~ (x | y)))) + ((42 * (x | (~ y))) * (~ (x | (~ y))))) - ((36 * (x | (~ y))) * (~ x))) + ((2 * (x | y)) * (x & y))) + ((2 * (x | y)) * (x & (~ y)))) - ((3 * (x | y)) * (x | (~ y)))) - ((12 * (x | (~ y))) * (x & y))) - ((12 * (x | (~ y))) * (x & (~ y)))) + ((18 * (x | (~ y))) * (x | (~ y)))), Size: 144, OrigSize: 147, VarNum: 2, IsPoly: true, AlterOrig: 13, AlterDeob: 13, RuleNumber: 26, RuleCount: 0, LinearReduce: 3, SynthReduce: 0, RuleReduce: 144, Time: 66.000000
Name: target_570, Result: ((((((((((- 12) * (~ (z | (x ^ y)))) * (x & y)) + ((14 * (~ (z | (x ^ y)))) * (x & (~ y)))) - ((22 * (~ (z | (x ^ y)))) * (x ^ y))) + ((5 * (~ (z | (x ^ y)))) * (~ (x | y)))) + ((23 * (~ (z | (x ^ y)))) * (~ (x | (~ y))))) - ((6 * (~ (z | (x ^ y)))) * (~ x))) + ((7 * (~ (z | (x ^ y)))) * x)) + ((4 * (~ (z | (x ^ y)))) * y)), Size: 103, OrigSize: 111, VarNum: 3, IsPoly: true, AlterOrig: 6, AlterDeob: 7, RuleNumber: 26, RuleCount: 0, LinearReduce: 8, SynthReduce: 0, RuleReduce: 103, Time: 67.000000
Name: target_571, Result: ((((((((((((((((((- 28) * (x & (y & z))) * (x & y)) - ((56 * (x & (y & z))) * (x & (~ y)))) + ((112 * (x & (y & z))) * (~ (x & (~ y))))) - ((196 * (x & (y & z))) * (~ (x | y)))) - ((28 * (x & (y & z))) * (~ (x | (~ y))))) + ((28 * (x & (y & z))) * (~ x))) - ((25 * (~ ((~ x) | (y | z)))) * (x & y))) - ((50 * (~ ((~ x) | (y | z)))) * (x & (~ y)))) + ((100 * (~ ((~ x) | (y | z)))) * (~ (x & (~ y))))) - ((175 * (~ ((~ x) | (y | z)))) * (~ (x | y)))) - ((25 * (~ ((~ x) | (y | z)))) * (~ (x | (~ y))))) + ((25 * (~ ((~ x) | (y | z)))) * (~ x))) + ((28 * (x & (y & z))) * (x | (~ y)))) - ((140 * (x & (y & z))) * y)) + ((25 * (~ ((~ x) | (y | z)))) * (x | (~ y)))) - ((125 * (~ ((~ x) | (y | z)))) * y)), Size: 216, OrigSize: 216, VarNum: 3, IsPoly: true, AlterOrig: 14, AlterDeob: 15, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 216, Time: 61.000000
Name: target_572, Result: ((((((((((((((((4 * (~ y)) * (x & y)) - ((5 * (~ y)) * (x & (~ y)))) - ((10 * (~ y)) * y)) - ((10 * (~ y)) * (~ (x | y)))) + ((6 * (~ y)) * (~ (x | (~ y))))) + ((5 * (~ y)) * (~ x))) + ((40 * ((x | y) & (~ (y ^ z)))) * (x & y))) + ((35 * ((x | y) & (~ (y ^ z)))) * (x & (~ y)))) + ((10 * ((x | y) & (~ (y ^ z)))) * (~ (x | y)))) - ((20 * ((x | y) & (~ (y ^ z)))) * (~ (x | (~ y))))) + ((25 * ((x | y) & (~ (y ^ z)))) * (~ x))) + ((7 * (~ y)) * (x | (~ y)))) - ((~ y) * (~ y))) - ((35 * ((x | y) & (~ (y ^ z)))) * (x | (~ y)))) + ((5 * ((x | y) & (~ (y ^ z)))) * (~ y))), Size: 178, OrigSize: 178, VarNum: 3, IsPoly: true, AlterOrig: 13, AlterDeob: 13, RuleNumber: 26, RuleCount: 4, LinearReduce: 0, SynthReduce: 0, RuleReduce: 178, Time: 65.000000
Name: target_573, Result: (((((((15 * (y ^ (~ (x | (~ z))))) * (x & y)) + ((9 * (y ^ (~ (x | (~ z))))) * (x & (~ y)))) + ((6 * (y ^ (~ (x | (~ z))))) * (x ^ y))) + ((15 * (y ^ (~ (x | (~ z))))) * (~ (x | y)))) + ((9 * (y ^ (~ (x | (~ z))))) * (~ (x | (~ y))))) - ((12 * (y ^ (~ (x | (~ z))))) * (- 1))), Size: 86, OrigSize: 89, VarNum: 3, IsPoly: true, AlterOrig: 6, AlterDeob: 5, RuleNumber: 26, RuleCount: 0, LinearReduce: 3, SynthReduce: 0, RuleReduce: 86, Time: 66.000000
Name: target_574, Result: ((((((((144 * (~ ((~ x) & ((~ y) | z)))) * (x & y)) + ((188 * (~ ((~ x) & ((~ y) | z)))) * (x & (~ y)))) - ((88 * (~ ((~ x) & ((~ y) | z)))) * x)) - ((52 * (~ ((~ x) & ((~ y) | z)))) * (- 1))) + ((100 * (~ ((~ x) & ((~ y) | z)))) * (~ (x | y)))) + ((56 * (~ ((~ x) & ((~ y) | z)))) * (~ (x | (~ y))))) - ((44 * (~ ((~ x) & ((~ y) | z)))) * (~ y))), Size: 104, OrigSize: 107, VarNum: 3, IsPoly: true, AlterOrig: 6, AlterDeob: 5, RuleNumber: 26, RuleCount: 0, LinearReduce: 3, SynthReduce: 0, RuleReduce: 104, Time: 66.000000
Name: target_575, Result: ((((((((((((((((- 25) * ((x & z) | (~ (y | z)))) * (x & y)) - ((25 * ((x & z) | (~ (y | z)))) * (x & (~ y)))) - ((65 * ((x & z) | (~ (y | z)))) * (~ (x | y)))) - ((5 * ((x & z) | (~ (y | z)))) * (~ (x | (~ y))))) + ((30 * ((x & z) | (~ (y | z)))) * (~ y))) + ((130 * (x & ((~ y) & z))) * (x & y))) + ((130 * (x & ((~ y) & z))) * (x & (~ y)))) + ((338 * (x & ((~ y) & z))) * (~ (x | y)))) + ((26 * (x & ((~ y) & z))) * (~ (x | (~ y))))) - ((156 * (x & ((~ y) & z))) * (~ y))) + ((30 * ((x & z) | (~ (y | z)))) * (~ (x ^ y)))) + ((10 * ((x & z) | (~ (y | z)))) * (~ x))) - ((156 * (x & ((~ y) & z))) * (~ (x ^ y)))) - ((52 * (x & ((~ y) & z))) * (~ x))), Size: 202, OrigSize: 202, VarNum: 3, IsPoly: true, AlterOrig: 14, AlterDeob: 15, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 202, Time: 61.000000
Name: target_576, Result: ((((((((15 * (~ (z & (x ^ y)))) * (x & (~ y))) - ((45 * (~ (z & (x ^ y)))) * (- 1))) + ((50 * (~ (z & (x ^ y)))) * (~ (x | y)))) + ((35 * (~ (z & (x ^ y)))) * (~ y))) + ((85 * (~ (z & (x ^ y)))) * (x & y))) - ((35 * (~ (z & (x ^ y)))) * (~ (x ^ y)))) + ((50 * (~ (z & (x ^ y)))) * (~ (x | (~ y))))), Size: 93, OrigSize: 103, VarNum: 3, IsPoly: true, AlterOrig: 7, AlterDeob: 6, RuleNumber: 26, RuleCount: 0, LinearReduce: 10, SynthReduce: 0, RuleReduce: 93, Time: 66.000000
Name: target_577, Result: ((((((((8 * (z ^ (~ (x & y)))) * (x & y)) + ((14 * (z ^ (~ (x & y)))) * (x & (~ y)))) - ((6 * (z ^ (~ (x & y)))) * (~ (x & y)))) + ((5 * (z ^ (~ (x & y)))) * (~ (x | y)))) + ((16 * (z ^ (~ (x & y)))) * (~ (x | (~ y))))) - ((11 * (z ^ (~ (x & y)))) * (x | y))) + ((2 * (z ^ (~ (x & y)))) * x)), Size: 93, OrigSize: 93, VarNum: 3, IsPoly: true, AlterOrig: 6, AlterDeob: 6, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 93, Time: 65.000000
Name: target_578, Result: (((((((((((((((125 * (~ (x | ((~ y) & z)))) * (x & (~ y))) - ((110 * (~ (x | ((~ y) & z)))) * (x ^ y))) + ((10 * (~ (x | ((~ y) & z)))) * (~ (x & (~ y))))) + ((85 * (~ (x | ((~ y) & z)))) * (~ (x | (~ y))))) - ((5 * (x & z)) * (x & (~ y)))) + ((25 * (x & z)) * (~ (x | (~ y))))) - ((5 * (~ (x | ((~ y) & z)))) * (x & y))) - ((10 * (~ (x | ((~ y) & z)))) * (~ (x & y)))) - ((25 * (~ (x | ((~ y) & z)))) * (~ (x | y)))) + ((30 * (~ (x | ((~ y) & z)))) * (~ x))) + ((5 * (x & z)) * (x & y))) + ((10 * (x & z)) * (~ (x & y)))) + ((25 * (x & z)) * (~ (x | y)))) - ((30 * (x & z)) * (~ x))), Size: 181, OrigSize: 181, VarNum: 3, IsPoly: true, AlterOrig: 14, AlterDeob: 14, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 181, Time: 61.000000
Name: target_579, Result: ((((((((((((((((- 48) * (~ ((~ x) | ((~ y) | z)))) * (x & y)) + ((12 * (~ ((~ x) | ((~ y) | z)))) * (x & (~ y)))) - ((60 * (~ ((~ x) | ((~ y) | z)))) * (x ^ y))) - ((90 * (~ ((~ x) | ((~ y) | z)))) * (~ (x | y)))) + ((12 * (~ ((~ x) | ((~ y) | z)))) * (~ (x | (~ y))))) + ((504 * ((~ x) & ((~ y) & z))) * (x & y))) + ((108 * ((~ x) & ((~ y) & z))) * (x & (~ y)))) - ((396 * ((~ x) & ((~ y) & z))) * y)) + ((234 * ((~ x) & ((~ y) & z))) * (~ (x | y)))) + ((504 * ((~ x) & ((~ y) & z))) * (~ (x | (~ y))))) + ((42 * (~ ((~ x) | ((~ y) | z)))) * (~ (x & y)))) + ((42 * (~ ((~ x) | ((~ y) | z)))) * (~ (x ^ y)))) - ((126 * ((~ x) & ((~ y) & z))) * (~ (x & y)))) - ((126 * ((~ x) & ((~ y) & z))) * (~ (x ^ y)))), Size: 213, OrigSize: 213, VarNum: 3, IsPoly: true, AlterOrig: 13, AlterDeob: 14, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 213, Time: 63.000000
Name: target_58, Result: ((((((((((((((- 8) * (~ (x | (~ y)))) * (x & (~ y))) + ((8 * (~ (x | (~ y)))) * (x ^ y))) + ((2 * (~ (x | (~ y)))) * (~ (x | y)))) - ((4 * (~ (x | (~ y)))) * (~ (x | (~ y))))) + ((12 * (~ x)) * (x & (~ y)))) - ((12 * (~ x)) * (x ^ y))) - ((3 * (~ x)) * (~ (x | y)))) + ((6 * (~ x)) * (~ (x | (~ y))))) + ((2 * (~ (x | (~ y)))) * (x | (~ y)))) - ((2 * (~ (x | (~ y)))) * (~ x))) - ((3 * (~ x)) * (x | (~ y)))) + ((3 * (~ x)) * (~ x))), Size: 134, OrigSize: 134, VarNum: 2, IsPoly: true, AlterOrig: 12, AlterDeob: 13, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 134, Time: 65.000000
Name: target_580, Result: (((((((((((((((((9 * ((x & z) ^ (~ (y & (~ z))))) * (x & y)) + ((24 * ((x & z) ^ (~ (y & (~ z))))) * (x & (~ y)))) + ((12 * ((x & z) ^ (~ (y & (~ z))))) * y)) + ((42 * ((x & z) ^ (~ (y & (~ z))))) * (~ (x | y)))) + ((6 * ((x & z) ^ (~ (y & (~ z))))) * (~ (x | (~ y))))) - ((21 * ((x & z) ^ (~ (y & (~ z))))) * (~ y))) - ((15 * ((~ (x & (~ y))) & (y ^ z))) * (x & y))) - ((40 * ((~ (x & (~ y))) & (y ^ z))) * (x & (~ y)))) - ((20 * ((~ (x & (~ y))) & (y ^ z))) * y)) - ((70 * ((~ (x & (~ y))) & (y ^ z))) * (~ (x | y)))) - ((10 * ((~ (x & (~ y))) & (y ^ z))) * (~ (x | (~ y))))) + ((35 * ((~ (x & (~ y))) & (y ^ z))) * (~ y))) - ((15 * ((x & z) ^ (~ (y & (~ z))))) * (~ (x & (~ y))))) - ((3 * ((x & z) ^ (~ (y & (~ z))))) * (~ (x ^ y)))) + ((25 * ((~ (x & (~ y))) & (y ^ z))) * (~ (x & (~ y))))) + ((5 * ((~ (x & (~ y))) & (y ^ z))) * (~ (x ^ y)))), Size: 263, OrigSize: 263, VarNum: 3, IsPoly: true, AlterOrig: 14, AlterDeob: 14, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 263, Time: 64.000000
Name: target_581, Result: ((((((((15 * (y ^ (~ ((~ x) | ((~ y) & z))))) * (x & y)) - ((18 * (y ^ (~ ((~ x) | ((~ y) & z))))) * (x & (~ y)))) - ((12 * (y ^ (~ ((~ x) | ((~ y) & z))))) * (x | (~ y)))) + ((48 * (y ^ (~ ((~ x) | ((~ y) & z))))) * (~ (x | y)))) - ((30 * (y ^ (~ ((~ x) | ((~ y) & z))))) * (~ (x | (~ y))))) + ((33 * (y ^ (~ ((~ x) | ((~ y) & z))))) * (x | y))) - ((33 * (y ^ (~ ((~ x) | ((~ y) & z))))) * (~ (x ^ y)))), Size: 124, OrigSize: 124, VarNum: 3, IsPoly: true, AlterOrig: 7, AlterDeob: 7, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 124, Time: 66.000000
Name: target_582, Result: ((((((((((((((- 3) * (z ^ (~ (x & y)))) * (x & y)) - ((3 * (z ^ (~ (x & y)))) * (x & (~ y)))) + ((- (z ^ (~ (x & y)))) << 1)) - ((8 * (z ^ (~ (x & y)))) * (~ (x | y)))) - ((8 * (z ^ (~ (x & y)))) * (~ (x | (~ y))))) + ((5 * (z ^ (~ (x & y)))) * (~ x))) + ((3 * (~ (z & (~ (x & y))))) * (x & y))) + ((3 * (~ (z & (~ (x & y))))) * (x & (~ y)))) - ((- (~ (z & (~ (x & y))))) << 1)) + ((8 * (~ (z & (~ (x & y))))) * (~ (x | y)))) + ((8 * (~ (z & (~ (x & y))))) * (~ (x | (~ y))))) - ((5 * (~ (z & (~ (x & y))))) * (~ x))), Size: 162, OrigSize: 178, VarNum: 3, IsPoly: true, AlterOrig: 12, AlterDeob: 13, RuleNumber: 26, RuleCount: 0, LinearReduce: 12, SynthReduce: 0, RuleReduce: 166, Time: 66.000000
Name: target_583, Result: ((((((((4 * ((x & z) ^ (y | z))) * (x & y)) + ((8 * ((x & z) ^ (y | z))) * (x & (~ y)))) + ((14 * ((x & z) ^ (y | z))) * (x ^ y))) - ((24 * ((x & z) ^ (y | z))) * (~ (x & y)))) + ((28 * ((x & z) ^ (y | z))) * (~ (x | y)))) + ((14 * ((x & z) ^ (y | z))) * (~ (x | (~ y))))) - ((6 * ((x & z) ^ (y | z))) * (~ (x & (~ y))))), Size: 104, OrigSize: 104, VarNum: 3, IsPoly: true, AlterOrig: 7, AlterDeob: 7, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 104, Time: 61.000000
Name: target_584, Result: ((((((((5 * ((~ z) | (x ^ y))) * (x & y)) + ((7 * ((~ z) | (x ^ y))) * (x & (~ y)))) - ((2 * ((~ z) | (x ^ y))) * (x | (~ y)))) - ((6 * ((~ z) | (x ^ y))) * x)) - ((3 * ((~ z) | (x ^ y))) * (~ (x | (~ y))))) + (((~ z) | (x ^ y)) * y)) + (((~ z) | (x ^ y)) * (~ (x & (~ y))))), Size: 88, OrigSize: 88, VarNum: 3, IsPoly: true, AlterOrig: 4, AlterDeob: 4, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 88, Time: 65.000000
Name: target_585, Result: ((((((((((- 132) * ((~ y) & (x ^ z))) * (x & y)) - ((132 * ((~ y) & (x ^ z))) * (x & (~ y)))) + ((121 * ((~ y) & (x ^ z))) * x)) - ((36 * ((~ x) & (y & z))) * (x & y))) - ((36 * ((~ x) & (y & z))) * (x & (~ y)))) + ((33 * ((~ x) & (y & z))) * x)) - ((11 * ((~ y) & (x ^ z))) * (~ x))) - ((3 * ((~ x) & (y & z))) * (~ x))), Size: 100, OrigSize: 100, VarNum: 3, IsPoly: true, AlterOrig: 6, AlterDeob: 7, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 100, Time: 65.000000
