Name: target_0, Result: (x | y), Size: 3, OrigSize: 1350, VarNum: 2, IsPoly: false, AlterOrig: 55, AlterDeob: 0, RuleNumber: 977, RuleCount: 18, LinearReduce: 0, SynthReduce: 1311, RuleReduce: 39, Time: 2.000000
Name: target_84, Result: (x - y), Size: 3, OrigSize: 2174, VarNum: 2, IsPoly: false, AlterOrig: 327, AlterDeob: 0, RuleNumber: 977, RuleCount: 3735, LinearReduce: 0, SynthReduce: 1320, RuleReduce: 854, Time: 220.000000
Name: target_840, Result: (x ^ y), Size: 3, OrigSize: 1106, VarNum: 2, IsPoly: false, AlterOrig: 134, AlterDeob: 0, RuleNumber: 977, RuleCount: 1279, LinearReduce: 0, SynthReduce: 326, RuleReduce: 780, Time: 212.000000
Name: target_841, Result: (y + x), Size: 3, OrigSize: 891, VarNum: 2, IsPoly: false, AlterOrig: 194, AlterDeob: 0, RuleNumber: 977, RuleCount: 763, LinearReduce: 0, SynthReduce: 157, RuleReduce: 734, Time: 211.000000
Name: target_842, Result: (x | y), Size: 3, OrigSize: 1163, VarNum: 2, IsPoly: false, AlterOrig: 283, AlterDeob: 0, RuleNumber: 977, RuleCount: 690, LinearReduce: 0, SynthReduce: 425, RuleReduce: 738, Time: 212.000000
Name: target_843, Result: ((x & ((((y & (- y)) | (~ (- y))) ^ (~ y)) & (y ^ ((~ (x & (((- y) & (~ ((y & (- y)) | (((y & (- y)) | (~ (- y))) & (x ^ ((y & (- y)) | (~ (- y)))))))) ^ y))) & (~ y))))) | (~ ((~ ((y ^ ((- (~ ((x & ((((- y) | ((- y) ^ ((- y) & (~ (y & (- y)))))) & (~ (y & (- y)))) ^ y)) - ((- (~ (x & (y ^ (((- y) | (((- y) | ((- y) ^ ((- y) & (~ (y & (- y)))))) + y)) & (~ (y & (- y)))))))) - ((~ y) | (y ^ ((((((~ (((x - (x & (((~ y) | (y & (- y))) | (~ (- y))))) - (~ (((x | (~ y)) | ((y & (- y)) | (~ (- y)))) - (- (~ (((x | (~ y)) | (~ (((y | ((y - 1) | (~ (- y)))) ^ (- y)) & (- y)))) - (((- y) & (~ (y & (- y)))) & (y & (~ x))))))))) | y)) ^ ((y & (- y)) | (~ (- y)))) & (x ^ (((- y) & (~ (y & (- y)))) ^ (y | (y & ((- y) & (~ (y & (- y))))))))) | (~ ((x ^ (((((- y) & (~ (y & (- y)))) - (- (y & (((- y) & (~ (y & (- y)))) & (~ y))))) | ((- y) & (~ (y & (- y))))) ^ (y | (y & ((- y) & (~ (y & (- y)))))))) & (((- y) & (~ (y & (- y)))) ^ (y | (y & ((- y) & (~ (y & (- y)))))))))) & ((x ^ (((y & (- y)) | (~ (- y))) ^ (~ y))) & (((y & (- y)) | (~ (- y))) ^ (~ y)))) ^ (((- y) & (~ (y & (- y)))) ^ (~ y))))))))) & (~ (x & ((((- (((x & (- y)) & (~ x)) ^ y)) | ((- y) ^ ((- y) & (~ (y & (- y)))))) & (~ (y & (- y)))) ^ y))))) & ((((- y) & (~ (y & ((- y) & y)))) ^ y) & (x & y)))) | y))), Size: 387, OrigSize: 640, VarNum: 2, IsPoly: false, AlterOrig: 54, AlterDeob: 48, RuleNumber: 977, RuleCount: 30450, LinearReduce: 22, SynthReduce: 0, RuleReduce: 618, Time: 269.000000
Name: target_844, Result: (y & x), Size: 3, OrigSize: 1008, VarNum: 2, IsPoly: false, AlterOrig: 97, AlterDeob: 0, RuleNumber: 977, RuleCount: 938, LinearReduce: 0, SynthReduce: 687, RuleReduce: 321, Time: 212.000000
Name: target_845, Result: ((x | ((- ((((~ x) | x) | (- y)) ^ ((((~ x) | x) | (- y)) ^ y))) ^ ((- ((x | (~ x)) & (- (~ ((((- ((((x | ((~ x) ^ (- ((((~ x) | x) | (- y)) & y)))) & (~ (- y))) & (- ((((~ x) | ((- y) | ((- (x & (- y))) - y))) | x) & y))) | ((- y) - y))) & (~ ((- (- ((~ ((((x | ((~ x) ^ (- ((((~ x) | x) | (- y)) & y)))) & (~ (- y))) & (- ((((~ x) | ((- y) | ((- y) - (x & (- y))))) | x) & y))) | ((- y) - y))) & ((((x | ((~ x) ^ (- ((((~ x) | x) | (- y)) & y)))) & (~ (- y))) & (- ((((~ x) | ((- y) | ((- y) - (x & (- y))))) | x) & y))) | ((- y) - y))))) - ((((x | ((~ x) ^ (- ((((~ x) | x) | (- y)) & y)))) & (~ (- y))) & (- ((((~ x) | ((- y) | ((- y) - (x & (- y))))) | x) & y))) | ((- y) - y))))) - (~ (((((x | ((~ x) ^ (- ((((~ x) | (x | (~ (x | (x ^ (~ (x & y))))))) | (- y)) & y)))) & (~ ((y - y) - y))) & (- ((((~ x) | (((- (x & (~ ((y - (1 - x)) - x)))) - y) | (- y))) | x) & y))) | ((- y) - y)) - 2))) - (- y)))))) - (y & (((~ x) | x) | ((y & (y & (~ y))) - y)))))) + (x & (- y))), Size: 299, OrigSize: 1773, VarNum: 2, IsPoly: false, AlterOrig: 274, AlterDeob: 56, RuleNumber: 977, RuleCount: 2976, LinearReduce: 0, SynthReduce: 617, RuleReduce: 1156, Time: 215.000000
Name: target_846, Result: (y + x), Size: 3, OrigSize: 660, VarNum: 2, IsPoly: false, AlterOrig: 105, AlterDeob: 0, RuleNumber: 977, RuleCount: 886, LinearReduce: 0, SynthReduce: 369, RuleReduce: 291, Time: 211.000000
Name: target_847, Result: ((((((~ (y - (- (y ^ (~ y))))) ^ ((((x & (~ x)) ^ (((- y) & (y + y)) | (~ y))) - (y ^ (~ y))) ^ (- (~ (y - (- (~ ((((~ (y | (y ^ ((~ y) ^ (y & (~ y)))))) ^ (y ^ ((~ y) ^ ((y | (~ y)) & (y & (~ y)))))) | (y ^ ((~ y) ^ (y & (~ y))))) - (y ^ ((~ y) ^ (y & (~ y)))))))))))) & (((y ^ (~ y)) + y) ^ ((- (~ (y - (- (y | (y ^ ((~ y) ^ (y & (((y & (y ^ (y & (~ y)))) & (~ y)) & (- y)))))))))) ^ ((((- y) & (y + y)) | (~ y)) - (y ^ (~ y)))))) | x) + (y << 1)) - (((((- (~ (y - (- (y ^ (~ y)))))) & (((y - (- ((((~ (y | (((~ y) & (y ^ (~ y))) ^ (y & (~ y))))) | ((y ^ (y & (~ y))) ^ (- ((y & (((~ y) & (y ^ (~ y))) ^ (y & (~ y)))) - (((~ y) & (y ^ (~ y))) ^ (y & (~ y))))))) - (~ (y | (((~ y) & (y ^ (~ y))) ^ (y & (~ y)))))) & (~ (y & (((~ y) & (y ^ (~ y))) ^ (y & (~ y)))))))) ^ (~ (y - (- (y ^ ((~ y) ^ (y & (~ y)))))))) | (~ (y - (- (y ^ (~ y))))))) ^ (y - (- (y ^ (~ y))))) | (~ ((((~ (y - (- (y ^ (~ y))))) ^ ((- (~ (y - (- (y ^ (~ y)))))) & (((~ (y - (- ((~ (y & (((~ y) & ((y | (~ y)) ^ (y & (~ y)))) ^ (y & (~ y))))) & (((~ (y | (((~ y) & ((y & (~ y)) ^ (y | (y ^ (~ y))))) ^ (y & (~ y))))) | (~ (y & (((~ y) & (y ^ (~ y))) ^ (y & (~ y)))))) - (~ (y | (((~ y) & (y ^ (~ y))) ^ (y & (~ y)))))))))) ^ (y + (y ^ (~ y)))) | (~ (y - (- (y ^ (~ y)))))))) - (((y ^ (~ y)) + y) ^ ((- (~ (y - (- (y ^ (~ y)))))) & ((((~ (y - (- ((~ (y & (((~ y) & (y ^ (~ y))) ^ (y & (~ y))))) & (~ ((y & (((~ y) & (y ^ (~ y))) ^ (y & (~ y)))) - (- (~ (y | (((~ y) & (y ^ (~ y))) ^ (y & (~ y)))))))))))) ^ (y + (y ^ (~ y)))) & (y + (y ^ (~ y)))) | (~ (y - (- (y ^ (~ y))))))))) - (- ((y - (- (y ^ (~ y)))) ^ ((- (~ (y - (- (y ^ (~ y)))))) & (((y - (- ((~ ((y & (((~ y) & (y ^ (~ y))) ^ (y & (~ y)))) - (- (~ (y | (((~ y) & ((~ y) ^ y)) ^ (y & (~ y)))))))) & (~ (y & (((~ y) & (y ^ (~ y))) ^ (y & (~ y)))))))) ^ (~ (y - (- (y ^ ((~ y) ^ (y & (~ y)))))))) | (~ (y - (- (y ^ (~ y)))))))))))) ^ (~ ((- (- (~ y))) - (y ^ (~ y)))))), Size: 581, OrigSize: 1415, VarNum: 2, IsPoly: false, AlterOrig: 139, AlterDeob: 73, RuleNumber: 977, RuleCount: 2231, LinearReduce: 0, SynthReduce: 301, RuleReduce: 1114, Time: 772.000000
Name: target_848, Result: (x | y), Size: 3, OrigSize: 555, VarNum: 2, IsPoly: false, AlterOrig: 103, AlterDeob: 0, RuleNumber: 977, RuleCount: 275, LinearReduce: 0, SynthReduce: 212, RuleReduce: 343, Time: 232.000000
Name: target_849, Result: ((((- 1) * y) + x) | ((- y) & ((- y) ^ (~ (((((((x | ((y | (~ x)) & (~ (((- 1) * (x | y)) | y)))) - ((y | (~ x)) & (~ ((((x | y) & (x | (~ ((- (x | y)) | (x | y))))) ^ (((- (x | y)) | (x | y)) & (~ x))) | y)))) - y) ^ (((((x | ((y | (~ x)) & (~ (y | (- (x | y)))))) - ((y | (~ x)) & (~ (y | (((x | y) & (x | (~ ((- ((x | y) & (((~ ((~ (x | (((x | (~ y)) ^ (((x | (~ y)) ^ (x | (~ ((x | (~ y)) | ((- (x | (~ y))) ^ ((- (x | (~ y))) ^ (x | (~ y)))))))) | (~ x))) | y))) | y)) | y) | (~ (- x))))) | (x | y))))) ^ (((- (x | y)) | (x | y)) & (~ x))))))) - y) | (~ y)) & y)) | (~ (- y))) | ((- y) & ((~ (((x | ((y | (~ x)) & (~ (((- 1) * (x | y)) | y)))) - ((y | (~ x)) & (~ ((((x | y) & (x | (~ ((- (x | y)) | (x | y))))) ^ (((- (x | y)) | (x | y)) & (~ x))) | y)))) - y)) ^ (((((x | ((y | (~ x)) & (~ (y | (- (x | y)))))) - ((y | (~ x)) & (~ (y | (((x | y) & (x | (~ ((- ((x | y) & (((~ ((~ (x | (((x | (~ y)) ^ (((x | (~ y)) ^ (x | (~ ((x | (~ y)) | ((- (x | (~ y))) ^ ((- (x | (~ y))) ^ (x | (~ y)))))))) | (~ x))) | y))) | y)) | y) | (~ (- x))))) | (x | y))))) ^ (((- (x | y)) | (x | y)) & (~ x))))))) - y) | (~ y)) & y)))) & (((((x | ((y | (~ x)) & (~ (((- 1) * (x | y)) | y)))) - ((y | (~ x)) & (~ ((((((y | (- (x | y))) | x) & (~ x)) | (~ (x | y))) ^ (x | ((y | (~ x)) & (~ (((- 1) * (x | y)) | y))))) | y)))) - y) ^ (((~ y) | (((x | ((y | (~ x)) & (~ (y | (- (x | y)))))) - ((y | (~ x)) & (~ (y | (((((x | y) | (- ((x | y) & (((~ ((~ (x | (((x | (~ y)) ^ (((x | (~ y)) ^ (x | (~ ((((- (x | (~ y))) | ((- (x | (~ y))) & (x | (~ y)))) ^ ((- (x | (~ y))) ^ (x | (~ y)))) | (x | (~ y)))))) | (~ x))) | y))) | y)) | y) | (~ (- x)))))) & (~ x)) | (~ (x | y))) ^ (((x | ((y | (~ x)) & (~ (((- 1) * (x | y)) | y)))) - (- x)) - x)))))) - y)) & y)) | (~ (- y)))))))), Size: 548, OrigSize: 3395, VarNum: 2, IsPoly: false, AlterOrig: 264, AlterDeob: 58, RuleNumber: 977, RuleCount: 8057, LinearReduce: 1117, SynthReduce: 0, RuleReduce: 2278, Time: 290.000000
Name: target_85, Result: (y | x), Size: 3, OrigSize: 803, VarNum: 2, IsPoly: false, AlterOrig: 42, AlterDeob: 0, RuleNumber: 977, RuleCount: 1762, LinearReduce: 0, SynthReduce: 649, RuleReduce: 154, Time: 233.000000
Name: target_850, Result: (x & y), Size: 3, OrigSize: 732, VarNum: 2, IsPoly: false, AlterOrig: 55, AlterDeob: 0, RuleNumber: 977, RuleCount: 508, LinearReduce: 0, SynthReduce: 551, RuleReduce: 181, Time: 233.000000
Name: target_851, Result: (y - (- x)), Size: 4, OrigSize: 534, VarNum: 2, IsPoly: false, AlterOrig: 30, AlterDeob: 0, RuleNumber: 977, RuleCount: 619, LinearReduce: 0, SynthReduce: 358, RuleReduce: 176, Time: 232.000000
Name: target_852, Result: (y | x), Size: 3, OrigSize: 1744, VarNum: 2, IsPoly: false, AlterOrig: 43, AlterDeob: 0, RuleNumber: 977, RuleCount: 1312, LinearReduce: 0, SynthReduce: 1242, RuleReduce: 502, Time: 232.000000
Name: target_853, Result: (y ^ x), Size: 3, OrigSize: 914, VarNum: 2, IsPoly: false, AlterOrig: 117, AlterDeob: 0, RuleNumber: 977, RuleCount: 788, LinearReduce: 0, SynthReduce: 581, RuleReduce: 333, Time: 232.000000
Name: target_854, Result: ((~ ((~ ((((x | (~ x)) ^ (~ (x | (x & (((x & ((x ^ ((x + x) - x)) - x)) - (~ ((~ (x & ((x ^ ((x + x) - x)) - x))) | (x & ((x ^ ((x + x) - x)) - x))))) & (x & ((x ^ (~ ((x - ((x + x) - x)) - (- (~ x))))) - x))))))) & ((~ x) ^ (x & (~ x)))) | (((~ x) ^ (x | (~ x))) ^ y))) | (- (((((~ x) ^ (x & (~ x))) & ((x | (~ x)) ^ (~ (x | (x & (((((x & (((- x) - x) - (~ ((x + (x ^ ((x + x) - x))) - (- (y | (y ^ (~ y)))))))) | (~ (x & ((x ^ (((x + x) - (~ ((- x) - (- (~ ((- x) & (x | (- x)))))))) - x)) - x)))) - (~ (x & ((x ^ ((x + x) - x)) - x)))) & x) & ((- x) - ((- 0) - (x ^ ((x + x) - x)))))))))) | (((~ x) ^ (x | (~ x))) ^ y)) & x)))) | (((~ x) ^ (x | (~ x))) ^ y)), Size: 209, OrigSize: 2058, VarNum: 2, IsPoly: false, AlterOrig: 202, AlterDeob: 14, RuleNumber: 977, RuleCount: 2186, LinearReduce: 0, SynthReduce: 805, RuleReduce: 1253, Time: 237.000000
Name: target_855, Result: (x & y), Size: 3, OrigSize: 2062, VarNum: 2, IsPoly: false, AlterOrig: 106, AlterDeob: 0, RuleNumber: 977, RuleCount: 1460, LinearReduce: 0, SynthReduce: 1546, RuleReduce: 516, Time: 234.000000
Name: target_856, Result: (x & y), Size: 3, OrigSize: 767, VarNum: 2, IsPoly: false, AlterOrig: 83, AlterDeob: 0, RuleNumber: 977, RuleCount: 650, LinearReduce: 0, SynthReduce: 347, RuleReduce: 420, Time: 234.000000
Name: target_857, Result: (y | x), Size: 3, OrigSize: 1225, VarNum: 2, IsPoly: false, AlterOrig: 162, AlterDeob: 0, RuleNumber: 977, RuleCount: 766, LinearReduce: 0, SynthReduce: 422, RuleReduce: 803, Time: 234.000000
Name: target_858, Result: (y | x), Size: 3, OrigSize: 790, VarNum: 2, IsPoly: false, AlterOrig: 26, AlterDeob: 0, RuleNumber: 977, RuleCount: 1401, LinearReduce: 0, SynthReduce: 429, RuleReduce: 361, Time: 236.000000
Name: target_859, Result: (x ^ y), Size: 3, OrigSize: 911, VarNum: 2, IsPoly: false, AlterOrig: 50, AlterDeob: 0, RuleNumber: 977, RuleCount: 664, LinearReduce: 0, SynthReduce: 538, RuleReduce: 373, Time: 239.000000
Name: target_86, Result: (y + x), Size: 3, OrigSize: 694, VarNum: 2, IsPoly: false, AlterOrig: 134, AlterDeob: 0, RuleNumber: 977, RuleCount: 878, LinearReduce: 0, SynthReduce: 447, RuleReduce: 247, Time: 239.000000
Name: target_860, Result: (y + x), Size: 3, OrigSize: 749, VarNum: 2, IsPoly: false, AlterOrig: 115, AlterDeob: 0, RuleNumber: 977, RuleCount: 608, LinearReduce: 0, SynthReduce: 101, RuleReduce: 648, Time: 239.000000
Name: target_861, Result: ((x | y) - (~ ((y ^ (x | (~ (y & x)))) | y))), Size: 15, OrigSize: 951, VarNum: 2, IsPoly: false, AlterOrig: 71, AlterDeob: 0, RuleNumber: 977, RuleCount: 949, LinearReduce: 0, SynthReduce: 621, RuleReduce: 330, Time: 238.000000
Name: target_862, Result: (x - y), Size: 3, OrigSize: 485, VarNum: 2, IsPoly: false, AlterOrig: 57, AlterDeob: 0, RuleNumber: 977, RuleCount: 976, LinearReduce: 0, SynthReduce: 342, RuleReduce: 143, Time: 240.000000
Name: target_863, Result: (y & x), Size: 3, OrigSize: 1403, VarNum: 2, IsPoly: false, AlterOrig: 48, AlterDeob: 0, RuleNumber: 977, RuleCount: 1379, LinearReduce: 0, SynthReduce: 948, RuleReduce: 455, Time: 242.000000
Name: target_864, Result: (x ^ y), Size: 3, OrigSize: 867, VarNum: 2, IsPoly: false, AlterOrig: 88, AlterDeob: 0, RuleNumber: 977, RuleCount: 775, LinearReduce: 0, SynthReduce: 427, RuleReduce: 440, Time: 242.000000
Name: target_865, Result: (y + x), Size: 3, OrigSize: 8043, VarNum: 2, IsPoly: false, AlterOrig: 1724, AlterDeob: 0, RuleNumber: 977, RuleCount: 4808, LinearReduce: 0, SynthReduce: 2853, RuleReduce: 5190, Time: 247.000000
Name: target_866, Result: (x - y), Size: 3, OrigSize: 4809, VarNum: 2, IsPoly: false, AlterOrig: 260, AlterDeob: 0, RuleNumber: 977, RuleCount: 13582, LinearReduce: 2893, SynthReduce: 0, RuleReduce: 1916, Time: 61.000000
Name: target_867, Result: (x - y), Size: 3, OrigSize: 861, VarNum: 2, IsPoly: false, AlterOrig: 110, AlterDeob: 0, RuleNumber: 977, RuleCount: 1971, LinearReduce: 0, SynthReduce: 531, RuleReduce: 330, Time: 242.000000
Name: target_868, Result: (~ ((((~ x) ^ ((- ((((x | (x - y)) | (~ y)) & y) - y)) | y)) & (x ^ (~ y))) & (y | ((- (((~ ((((~ (((- (((~ y) | x) | (x - y))) - (~ (((~ (((~ x) & ((~ (- y)) - x)) - (((x | (x - y)) & ((~ (- y)) - x)) & (~ x)))) ^ ((((x | ((x - y) ^ ((~ (((~ (- y)) - x) | y)) & ((~ (- y)) - x)))) & (~ (((~ (x | ((x - y) ^ ((~ (((~ (- y)) - x) | y)) & ((~ (- y)) - x))))) | y) & (x | ((~ (((~ (- y)) - x) - ((x - y) & ((~ (- y)) - x)))) ^ ((~ (((~ ((- y) & ((- 1) * y))) - x) | y)) & (((x ^ (~ (((~ (((- 4) * x) - 2)) - (x - (~ x))) - x))) ^ (- y)) - x))))))) | y) ^ (y & (((~ (x | ((x - y) ^ ((~ (((~ (- y)) - x) | y)) & ((~ (- y)) - x))))) | (((~ (x | ((x - y) ^ ((~ ((((x ^ (~ (x | (x & ((- x) | (~ x)))))) ^ (- y)) - x) | y)) & ((~ (- y)) - x))))) | y) & (x | ((~ (((~ (- y)) - x) - ((x - y) & ((~ (- y)) - x)))) ^ ((~ (((~ (- y)) - x) | y)) & ((~ (- y)) - x)))))) ^ y)))) - (- ((((~ y) | x) | (x - y)) & y))))) - ((- (((~ y) | x) | (x - y))) - (~ (((~ (((~ x) & ((~ (- y)) - x)) - ((x | (x - y)) & (((~ (- y)) - x) & (~ ((x & ((~ (- y)) - x)) | x)))))) ^ (((x | ((x - y) ^ ((~ (((~ (- y)) - x) | y)) & ((~ (- y)) - x)))) & (~ (((~ (x | ((x - y) ^ ((~ ((((~ (- y)) - x) & (((~ (- y)) - x) ^ y)) | y)) & ((~ (- y)) - x))))) | y) & (x | ((~ (((~ (- y)) - x) - ((x - y) & ((~ (- y)) - x)))) ^ ((~ (((~ (- y)) - x) | y)) & ((~ (- y)) - x))))))) ^ y)) - (- ((((~ y) | x) | (x - y)) & y))))))) ^ ((- (((~ y) | x) | (x - y))) - (~ (((~ (((~ x) & ((~ (- y)) - x)) - (((x | (x + ((- 1) * y))) & ((~ (- y)) - x)) & (~ x)))) ^ (((x | ((x - y) ^ ((~ ((~ ((- y) - ((- x) & (x | (- x))))) | y)) & ((~ (- y)) - x)))) & (~ (((~ (x | ((x - y) ^ ((~ (((~ (- y)) - x) | y)) & ((~ (- y)) - x))))) | y) & (x | ((~ (((~ (- y)) - x) - ((x - y) & ((~ (- y)) - x)))) ^ ((~ (((~ (- y)) - x) | y)) & ((~ (- y)) - x))))))) ^ y)) - (- ((((~ y) | x) | (x - y)) & y)))))) - (((~ y) | x) | (~ (((- x) & ((- x) | (~ (- y)))) - (1 - y))))) - (((~ y) | x) | ((((~ y) & (y + y)) | (- y)) + x)))) & y) - y)) | (~ x))))), Size: 606, OrigSize: 1275, VarNum: 2, IsPoly: false, AlterOrig: 255, AlterDeob: 117, RuleNumber: 977, RuleCount: 8910, LinearReduce: 191, SynthReduce: 0, RuleReduce: 1084, Time: 286.000000
Name: target_869, Result: (((~ (y & (y | ((x | ((~ ((((~ (x | y)) | ((x | y) & ((x | y) | ((~ (y & (x - y))) & (~ y))))) - ((x | y) & (~ (((x | y) & ((x | y) | (~ (y | (- ((- y) | (y + y))))))) & (((x | y) & (((x & (~ y)) + (((~ (- (x & (~ y)))) ^ ((~ (y & (- (x & (~ y))))) ^ y)) & y)) | (~ y))) | (~ y)))))) - (- 1))) ^ ((~ ((y | (~ x)) - (~ y))) - (((y | (~ x)) << 1) ^ (~ 1))))) | (~ (- ((x | y) | ((~ (((((x | y) & ((x | y) | ((~ ((x - y) & y)) & (~ y)))) | (~ ((x | y) & ((((~ ((- ((- x) | (x & y))) | y)) | y) - y) | (x | y))))) - ((x | y) & ((~ (x | y)) | (~ (((x | y) | (~ (y | (- ((- y) | (y + y)))))) & (((x | y) & (((((~ (- (x & (~ y)))) ^ ((~ (y & (- (x & (~ y))))) ^ y)) & y) + (x & (~ y))) | (~ y))) | (~ y))))))) - (- 1))) ^ ((~ ((y | (~ x)) - (~ y))) - (((y | (~ x)) << 1) ^ (~ 1))))))))))) ^ (((- ((((~ (((~ (((~ (x | y)) | (~ ((x | y) | ((~ (y & (x - y))) & (~ y))))) & (x | y))) - ((x | y) & ((~ (x | y)) | (~ (((x | y) | (~ (y | (- ((- y) | (y + y)))))) & (((x | y) & (((x & (~ y)) + (((~ (- (x & (~ y)))) ^ ((~ (y & (- (x & (~ y))))) ^ y)) & y)) | (~ y))) | (~ y))))))) - (- 1))) ^ ((~ ((y | (~ x)) - (~ y))) - (((y | (~ x)) << 1) ^ (~ 1)))) | y) | x)) & (~ ((((~ ((((~ (x | y)) | ((x | y) & ((x | y) | ((~ (y & (x - y))) & (~ y))))) - ((x | y) & (~ (((x | y) & ((x | y) | (~ (y | (- ((- y) | (y + y))))))) & (((x | y) & (((x & (~ y)) + (((~ (- (x & (~ y)))) ^ ((~ (y & (- (x & (~ y))))) ^ y)) & y)) | (~ y))) | (~ y)))))) - (- 1))) ^ ((~ ((y | (~ x)) - (~ y))) - (((y | (~ x)) << 1) ^ (~ 1)))) | y) | x))) | y)) & (((~ (((((x | y) & ((y | (~ (y & (x - y)))) | x)) | (~ (x | y))) - (~ ((~ (x | y)) | (((y | (~ (y | (- ((- y) | (y + y)))))) | x) & (~ (y & ((y & (~ ((x & (~ y)) + (((~ (- (x & (~ y)))) ^ ((~ (y & (- (x & (~ y))))) ^ y)) & y)))) | (~ (x | y))))))))) - (- 1))) ^ ((~ ((y | (~ x)) - (~ y))) - (((y | (~ x)) << 1) ^ (~ 1)))) | (y | x))), Size: 571, OrigSize: 3943, VarNum: 2, IsPoly: false, AlterOrig: 337, AlterDeob: 52, RuleNumber: 977, RuleCount: 15198, LinearReduce: 1393, SynthReduce: 0, RuleReduce: 2550, Time: 61.000000
Name: target_87, Result: (x - y), Size: 3, OrigSize: 658, VarNum: 2, IsPoly: false, AlterOrig: 59, AlterDeob: 0, RuleNumber: 977, RuleCount: 933, LinearReduce: 0, SynthReduce: 271, RuleReduce: 387, Time: 241.000000
Name: target_870, Result: (y - (~ (((((~ (- (x | (~ (((- 1) - (- (~ ((x | ((~ ((x & y) + (1 + (x & y)))) - (~ (x & y)))) - x)))) - x))))) ^ (x | y)) ^ (- (x | (x & (~ (- x)))))) & (~ (x & (((((0 - (x | (x & (~ (- x))))) ^ ((- (x | ((((0 - (x + ((x & (~ (x | ((~ (1 + (2 * (x & y)))) - (~ (x & y)))))) | (((x | ((~ (1 + (2 * (x & y)))) - (~ (x & y)))) | ((~ (x | ((~ (1 + (2 * (x & y)))) - (~ (x & y))))) | (- (x | ((~ (1 + (2 * (x & y)))) - (~ (x & y))))))) & (~ (((~ (1 + (2 * (x & y)))) - (~ (x & y))) | x)))))) | (~ (y & ((~ (- (~ ((x | ((~ (1 + (2 * (x & y)))) - (~ (x & y)))) - x)))) ^ y)))) - (~ (- (~ ((x | ((~ (1 + (2 * (x & y)))) - (~ (x & y)))) - x))))) + x))) ^ (x | y))) | (~ y)) ^ y) & (((~ (- (x | (~ (((- 1) - (- (~ ((x | ((~ ((x & y) + (1 + (x & y)))) - (~ (x & y)))) - x)))) - x))))) ^ (x | y)) ^ (- (x | (x & (~ (- x)))))))))) - (- x)))), Size: 259, OrigSize: 2682, VarNum: 2, IsPoly: false, AlterOrig: 159, AlterDeob: 42, RuleNumber: 977, RuleCount: 27919, LinearReduce: 1309, SynthReduce: 0, RuleReduce: 1373, Time: 290.000000
